date,campaign_id,channel_id,creative_id,spend,impressions,clicks
2025-08-26,CMP_103,CH_05,CR_004,0.0,11404,530
2025-08-26,CMP_103,CH_05,CR_006,0.0,4279,223
2025-08-26,CMP_103,CH_06,CR_006,0.0,10005,404
2025-08-26,CMP_104,CH_01,CR_007,4383.05,100165,4847
2025-08-26,CMP_104,CH_02,CR_007,741.94,5400,180
2025-08-26,CMP_104,CH_03,CR_002,895.9499999999999,9837,865
2025-08-26,CMP_104,CH_03,CR_003,246.33,6360,150
2025-08-26,CMP_104,CH_03,CR_005,564.1,5329,460
2025-08-26,CMP_104,CH_04,CR_002,1382.94,12463,1274
2025-08-26,CMP_104,CH_04,CR_004,225.94,2646,209
2025-08-26,CMP_104,CH_04,CR_005,219.32,10901,175
2025-08-26,CMP_104,CH_05,CR_003,0.0,3540,319
2025-08-26,CMP_104,CH_05,CR_004,0.0,14210,831
2025-08-26,CMP_104,CH_05,CR_006,0.0,16634,1202
2025-08-26,CMP_104,CH_06,CR_003,0.0,15875,972
2025-08-26,CMP_104,CH_06,CR_004,0.0,18149,1367
2025-08-26,CMP_104,CH_06,CR_005,0.0,25673,2119
2025-08-26,CMP_105,CH_01,CR_007,857.77,14728,824
2025-08-26,CMP_105,CH_02,CR_007,1705.08,12230,420
2025-08-26,CMP_105,CH_03,CR_001,1357.04,15161,1748
2025-08-26,CMP_105,CH_03,CR_003,743.46,21076,1344
2025-08-26,CMP_105,CH_03,CR_005,2823.9799999999996,23111,2223
2025-08-26,CMP_105,CH_03,CR_006,879.38,14757,1032
2025-08-26,CMP_105,CH_04,CR_001,252.03,1509,215
2025-08-26,CMP_105,CH_04,CR_005,1122.64,14845,1818
2025-08-26,CMP_105,CH_04,CR_006,915.43,5645,823
2025-08-26,CMP_105,CH_05,CR_001,0.0,12595,552
2025-08-26,CMP_105,CH_05,CR_003,0.0,19844,1895
2025-08-26,CMP_105,CH_05,CR_005,0.0,9001,513
2025-08-26,CMP_105,CH_05,CR_006,0.0,18173,729
2025-08-26,CMP_105,CH_06,CR_001,0.0,22307,1482
2025-08-26,CMP_105,CH_06,CR_006,0.0,19962,725
2025-08-27,CMP_101,CH_01,CR_007,150.56,1918,149
2025-08-27,CMP_101,CH_02,CR_007,516.47,1522,123
2025-08-27,CMP_101,CH_03,CR_001,1359.74,32582,1208
2025-08-27,CMP_101,CH_03,CR_004,1214.45,19974,1239
2025-08-27,CMP_101,CH_03,CR_006,2313.28,22824,2733
2025-08-27,CMP_101,CH_04,CR_002,872.25,27235,734
2025-08-27,CMP_101,CH_04,CR_003,838.57,11426,1107
2025-08-27,CMP_101,CH_04,CR_004,680.07,30520,537
2025-08-27,CMP_101,CH_04,CR_005,867.61,7446,1077
2025-08-27,CMP_101,CH_05,CR_001,0.0,27294,1085
2025-08-27,CMP_101,CH_05,CR_002,0.0,17246,1331
2025-08-27,CMP_101,CH_05,CR_003,0.0,22712,1744
2025-08-27,CMP_101,CH_05,CR_005,0.0,16745,761
2025-08-27,CMP_101,CH_06,CR_002,0.0,25944,1620
2025-08-27,CMP_101,CH_06,CR_003,0.0,13908,1321
2025-08-27,CMP_101,CH_06,CR_005,0.0,17676,635
2025-08-27,CMP_101,CH_06,CR_006,0.0,19102,1648
2025-08-27,CMP_102,CH_01,CR_007,2113.78,23638,2198
2025-08-27,CMP_102,CH_02,CR_007,3437.2999999999997,19801,980
2025-08-27,CMP_102,CH_03,CR_004,1201.65,60758,1263
2025-08-27,CMP_102,CH_03,CR_005,516.29,6120,598
2025-08-27,CMP_102,CH_04,CR_001,1640.17,23846,1961
2025-08-27,CMP_102,CH_04,CR_002,444.23,4599,469
2025-08-27,CMP_102,CH_04,CR_003,1331.2,16991,1391
2025-08-27,CMP_102,CH_06,CR_002,0.0,19797,1356
2025-08-27,CMP_102,CH_06,CR_003,0.0,2002,141
2025-08-27,CMP_102,CH_06,CR_006,0.0,6694,407
2025-08-27,CMP_103,CH_01,CR_007,5088.0,53904,4924
2025-08-27,CMP_103,CH_02,CR_007,7465.1,23919,2193
2025-08-27,CMP_103,CH_04,CR_001,1314.18,11398,1268
2025-08-27,CMP_103,CH_04,CR_004,355.82,4636,330
2025-08-27,CMP_103,CH_04,CR_006,2008.8400000000001,63359,2574
2025-08-27,CMP_103,CH_05,CR_001,0.0,16081,1426
2025-08-27,CMP_103,CH_05,CR_006,0.0,12858,732
2025-08-27,CMP_103,CH_06,CR_002,0.0,4385,143
2025-08-27,CMP_103,CH_06,CR_004,0.0,2690,260
2025-08-27,CMP_103,CH_06,CR_006,0.0,13967,945
2025-08-27,CMP_104,CH_01,CR_007,721.69,12698,679
2025-08-27,CMP_104,CH_02,CR_007,2488.1,36838,1007
2025-08-27,CMP_104,CH_03,CR_002,1295.33,21874,1654
2025-08-27,CMP_104,CH_03,CR_003,1367.53,12739,1778
2025-08-27,CMP_104,CH_03,CR_004,1580.37,41032,1323
2025-08-27,CMP_104,CH_03,CR_006,617.41,4359,465
2025-08-27,CMP_104,CH_04,CR_001,146.19,4612,143
2025-08-27,CMP_104,CH_04,CR_006,1312.67,27873,1359
2025-08-27,CMP_104,CH_05,CR_001,0.0,6528,452
2025-08-27,CMP_104,CH_05,CR_004,0.0,10220,408
2025-08-27,CMP_104,CH_05,CR_005,0.0,13255,400
2025-08-27,CMP_104,CH_05,CR_006,0.0,20388,470
2025-08-27,CMP_104,CH_06,CR_002,0.0,11827,638
2025-08-27,CMP_104,CH_06,CR_003,0.0,23601,1437
2025-08-27,CMP_104,CH_06,CR_004,0.0,13061,1131
2025-08-27,CMP_105,CH_01,CR_007,4139.75,109250,4331
2025-08-27,CMP_105,CH_02,CR_007,1845.52,10505,564
2025-08-27,CMP_105,CH_03,CR_001,22.67,161,23
2025-08-27,CMP_105,CH_03,CR_002,1331.42,20363,1758
2025-08-27,CMP_105,CH_03,CR_003,649.0,15534,611
2025-08-27,CMP_105,CH_03,CR_006,91.16,2789,70
2025-08-27,CMP_105,CH_04,CR_002,1397.32,58932,1590
2025-08-27,CMP_105,CH_04,CR_006,615.03,6736,695
2025-08-27,CMP_105,CH_05,CR_002,0.0,7809,620
2025-08-27,CMP_105,CH_05,CR_006,0.0,14932,825
2025-08-27,CMP_105,CH_06,CR_001,0.0,25103,1744
2025-08-27,CMP_105,CH_06,CR_003,0.0,12179,617
2025-08-27,CMP_105,CH_06,CR_004,0.0,9035,835
2025-08-27,CMP_105,CH_06,CR_005,0.0,15056,712
2025-08-28,CMP_101,CH_01,CR_007,3244.02,48748,2955
2025-08-28,CMP_101,CH_02,CR_007,2162.0,7796,743
2025-08-28,CMP_101,CH_03,CR_004,1684.8500000000001,10901,1484
2025-08-28,CMP_101,CH_03,CR_005,1932.1499999999999,28064,2436
2025-08-28,CMP_101,CH_03,CR_006,1485.51,14077,1204
2025-08-28,CMP_101,CH_04,CR_001,337.98,3730,337
2025-08-28,CMP_101,CH_04,CR_002,271.94,2601,349
2025-08-28,CMP_101,CH_04,CR_005,807.69,10086,641
2025-08-28,CMP_101,CH_05,CR_004,0.0,11549,347
2025-08-28,CMP_101,CH_05,CR_006,0.0,4433,394
2025-08-28,CMP_101,CH_06,CR_004,0.0,39668,2143
2025-08-28,CMP_102,CH_01,CR_007,3969.05,115003,4539
2025-08-28,CMP_102,CH_02,CR_007,3923.27,24581,1494
2025-08-28,CMP_102,CH_03,CR_003,905.32,31700,998
2025-08-28,CMP_102,CH_03,CR_005,942.01,6552,891
2025-08-28,CMP_102,CH_03,CR_006,897.62,13422,881
2025-08-28,CMP_102,CH_04,CR_001,709.6099999999999,6996,722
2025-08-28,CMP_102,CH_04,CR_002,56.42,578,53
2025-08-28,CMP_102,CH_04,CR_003,1330.3,50688,980
2025-08-28,CMP_102,CH_04,CR_004,976.32,4339,646
2025-08-28,CMP_102,CH_04,CR_005,643.79,4121,592
2025-08-28,CMP_102,CH_05,CR_001,0.0,29852,2150
2025-08-28,CMP_102,CH_05,CR_004,0.0,9677,418
2025-08-28,CMP_102,CH_06,CR_004,0.0,8076,253
2025-08-28,CMP_102,CH_06,CR_005,0.0,22593,1421
2025-08-28,CMP_102,CH_06,CR_006,0.0,6620,471
2025-08-28,CMP_103,CH_01,CR_007,3119.44,24416,3122
2025-08-28,CMP_103,CH_02,CR_007,2900.75,6357,703
2025-08-28,CMP_103,CH_03,CR_002,1662.43,64089,2027
2025-08-28,CMP_103,CH_03,CR_005,1125.77,21463,941
2025-08-28,CMP_103,CH_03,CR_006,805.83,32989,953
2025-08-28,CMP_103,CH_04,CR_003,3772.36,51750,3836
2025-08-28,CMP_103,CH_04,CR_004,573.52,9639,640
2025-08-28,CMP_103,CH_05,CR_001,0.0,18769,989
2025-08-28,CMP_103,CH_05,CR_005,0.0,9989,507
2025-08-28,CMP_103,CH_05,CR_006,0.0,1170,75
2025-08-28,CMP_103,CH_06,CR_001,0.0,32007,1329
2025-08-28,CMP_103,CH_06,CR_002,0.0,7449,405
2025-08-28,CMP_103,CH_06,CR_004,0.0,9731,533
2025-08-28,CMP_103,CH_06,CR_005,0.0,4055,374
2025-08-28,CMP_104,CH_01,CR_007,3557.74,77438,4076
2025-08-28,CMP_104,CH_02,CR_007,3069.52,14027,818
2025-08-28,CMP_104,CH_03,CR_004,1493.22,44237,2223
2025-08-28,CMP_104,CH_04,CR_003,2108.5,15180,1641
2025-08-28,CMP_104,CH_04,CR_004,1513.4499999999998,74273,1842
2025-08-28,CMP_104,CH_04,CR_005,1575.94,12472,1317
2025-08-28,CMP_104,CH_05,CR_004,0.0,16761,1002
2025-08-28,CMP_104,CH_05,CR_005,0.0,15900,1239
2025-08-28,CMP_104,CH_06,CR_001,0.0,12657,921
2025-08-28,CMP_104,CH_06,CR_002,0.0,30770,1572
2025-08-28,CMP_104,CH_06,CR_003,0.0,17083,1524
2025-08-28,CMP_104,CH_06,CR_005,0.0,18622,1148
2025-08-28,CMP_105,CH_01,CR_007,3018.9300000000003,112995,3056
2025-08-28,CMP_105,CH_02,CR_007,5645.9,26289,1951
2025-08-28,CMP_105,CH_03,CR_005,1335.5900000000001,16508,1431
2025-08-28,CMP_105,CH_04,CR_001,1113.26,32944,1217
2025-08-28,CMP_105,CH_04,CR_002,406.13,21868,512
2025-08-28,CMP_105,CH_04,CR_006,1190.58,13793,1081
2025-08-28,CMP_105,CH_05,CR_002,0.0,10663,906
2025-08-28,CMP_105,CH_05,CR_005,0.0,16278,446
2025-08-28,CMP_105,CH_06,CR_001,0.0,14911,1165
2025-08-28,CMP_105,CH_06,CR_003,0.0,2860,199
2025-08-28,CMP_105,CH_06,CR_006,0.0,1478,58
2025-08-29,CMP_101,CH_01,CR_007,6019.95,176985,5733
2025-08-29,CMP_101,CH_02,CR_007,1726.8899999999999,6093,513
2025-08-29,CMP_101,CH_03,CR_003,706.1,5694,609
2025-08-29,CMP_101,CH_03,CR_004,245.18,1261,175
2025-08-29,CMP_101,CH_03,CR_005,670.96,9780,611
2025-08-29,CMP_101,CH_04,CR_006,640.08,10829,780
2025-08-29,CMP_101,CH_05,CR_002,0.0,19360,1123
2025-08-29,CMP_101,CH_05,CR_004,0.0,16312,1242
2025-08-29,CMP_101,CH_05,CR_005,0.0,1492,41
2025-08-29,CMP_101,CH_05,CR_006,0.0,30819,2277
2025-08-29,CMP_101,CH_06,CR_003,0.0,18370,1779
2025-08-29,CMP_101,CH_06,CR_005,0.0,3333,69
2025-08-29,CMP_101,CH_06,CR_006,0.0,16412,1022
2025-08-29,CMP_102,CH_01,CR_007,2756.35,37112,2749
2025-08-29,CMP_102,CH_02,CR_007,5442.09,21873,1700
2025-08-29,CMP_102,CH_03,CR_002,825.26,5665,691
2025-08-29,CMP_102,CH_03,CR_004,1212.64,19530,1030
2025-08-29,CMP_102,CH_03,CR_005,722.15,8391,739
2025-08-29,CMP_102,CH_04,CR_002,1315.75,12668,1514
2025-08-29,CMP_102,CH_04,CR_003,1313.9,17084,1327
2025-08-29,CMP_102,CH_04,CR_004,412.21,8040,422
2025-08-29,CMP_102,CH_05,CR_002,0.0,11072,680
2025-08-29,CMP_102,CH_05,CR_003,0.0,1439,124
2025-08-29,CMP_102,CH_06,CR_005,0.0,2647,237
2025-08-29,CMP_102,CH_06,CR_006,0.0,5150,378
2025-08-29,CMP_103,CH_01,CR_007,6036.23,159700,6584
2025-08-29,CMP_103,CH_02,CR_007,3533.66,10903,904
2025-08-29,CMP_103,CH_03,CR_006,605.61,13079,615
2025-08-29,CMP_103,CH_04,CR_002,373.23,2892,318
2025-08-29,CMP_103,CH_04,CR_003,191.89,1411,203
2025-08-29,CMP_103,CH_04,CR_004,281.02,2104,227
2025-08-29,CMP_103,CH_04,CR_005,365.96,5491,309
2025-08-29,CMP_103,CH_05,CR_005,0.0,16948,907
2025-08-29,CMP_103,CH_05,CR_006,0.0,6457,266
2025-08-29,CMP_103,CH_06,CR_002,0.0,13045,995
2025-08-29,CMP_103,CH_06,CR_004,0.0,15053,393
2025-08-29,CMP_103,CH_06,CR_006,0.0,22987,1179
2025-08-29,CMP_104,CH_01,CR_007,2403.31,43103,2651
2025-08-29,CMP_104,CH_02,CR_007,2242.64,8715,664
2025-08-29,CMP_104,CH_03,CR_001,1079.96,14011,939
2025-08-29,CMP_104,CH_03,CR_002,1874.1299999999999,18416,1830
2025-08-29,CMP_104,CH_03,CR_003,1415.57,12743,1747
2025-08-29,CMP_104,CH_04,CR_001,1382.76,10042,1231
2025-08-29,CMP_104,CH_04,CR_002,2181.68,32087,2226
2025-08-29,CMP_104,CH_04,CR_005,2014.29,24781,1929
2025-08-29,CMP_104,CH_05,CR_003,0.0,8264,339
2025-08-29,CMP_104,CH_05,CR_004,0.0,21090,1186
2025-08-29,CMP_104,CH_05,CR_006,0.0,18957,956
2025-08-29,CMP_104,CH_06,CR_001,0.0,4960,419
2025-08-29,CMP_104,CH_06,CR_005,0.0,8970,264
2025-08-29,CMP_104,CH_06,CR_006,0.0,25316,1063
2025-08-29,CMP_105,CH_01,CR_007,1600.35,110849,1696
2025-08-29,CMP_105,CH_02,CR_007,3279.69,22994,963
2025-08-29,CMP_105,CH_04,CR_002,748.27,12672,552
2025-08-29,CMP_105,CH_04,CR_004,117.17,1178,131
2025-08-29,CMP_105,CH_04,CR_006,792.45,54868,939
2025-08-29,CMP_105,CH_05,CR_002,0.0,16293,554
2025-08-29,CMP_105,CH_05,CR_003,0.0,9773,690
2025-08-29,CMP_105,CH_06,CR_002,0.0,18903,511
2025-08-29,CMP_105,CH_06,CR_004,0.0,20146,1450
2025-08-29,CMP_105,CH_06,CR_006,0.0,29806,1313
2025-08-30,CMP_101,CH_01,CR_007,3657.7000000000003,112209,4297
2025-08-30,CMP_101,CH_02,CR_007,4675.4400000000005,41162,1340
2025-08-30,CMP_101,CH_03,CR_002,1405.5,11140,1434
2025-08-30,CMP_101,CH_03,CR_003,390.23,2933,396
2025-08-30,CMP_101,CH_03,CR_004,2551.9700000000003,28146,2301
2025-08-30,CMP_101,CH_03,CR_006,621.57,5722,814
2025-08-30,CMP_101,CH_04,CR_001,32.82,253,36
2025-08-30,CMP_101,CH_04,CR_003,1216.92,39612,1181
2025-08-30,CMP_101,CH_05,CR_001,0.0,11904,652
2025-08-30,CMP_101,CH_05,CR_004,0.0,29407,1618
2025-08-30,CMP_101,CH_06,CR_001,0.0,2466,50
2025-08-30,CMP_101,CH_06,CR_002,0.0,30530,1118
2025-08-30,CMP_101,CH_06,CR_006,0.0,10442,292
2025-08-30,CMP_102,CH_01,CR_007,382.03,3651,443
2025-08-30,CMP_102,CH_02,CR_007,2114.0099999999998,9788,569
2025-08-30,CMP_102,CH_03,CR_001,38.39,778,34
2025-08-30,CMP_102,CH_03,CR_002,1649.9,14031,1473
2025-08-30,CMP_102,CH_03,CR_005,489.47,4172,456
2025-08-30,CMP_102,CH_03,CR_006,453.90999999999997,4527,464
2025-08-30,CMP_102,CH_04,CR_003,548.57,9876,725
2025-08-30,CMP_102,CH_04,CR_004,1425.71,12284,1412
2025-08-30,CMP_102,CH_05,CR_001,0.0,13506,418
2025-08-30,CMP_102,CH_05,CR_003,0.0,10148,418
2025-08-30,CMP_102,CH_05,CR_004,0.0,13409,974
2025-08-30,CMP_102,CH_05,CR_005,0.0,24608,2193
2025-08-30,CMP_102,CH_06,CR_001,0.0,12759,334
2025-08-30,CMP_102,CH_06,CR_003,0.0,1700,165
2025-08-30,CMP_103,CH_01,CR_007,4347.46,88131,5785
2025-08-30,CMP_103,CH_02,CR_007,1487.4499999999998,4062,543
2025-08-30,CMP_103,CH_03,CR_002,29.23,506,29
2025-08-30,CMP_103,CH_03,CR_004,313.52,3593,409
2025-08-30,CMP_103,CH_03,CR_006,1430.25,23416,1389
2025-08-30,CMP_103,CH_04,CR_001,1332.1599999999999,13210,1555
2025-08-30,CMP_103,CH_04,CR_002,619.57,25404,773
2025-08-30,CMP_103,CH_04,CR_005,1387.51,9875,1228
2025-08-30,CMP_103,CH_04,CR_006,1650.48,18370,1701
2025-08-30,CMP_103,CH_06,CR_002,0.0,4935,464
2025-08-30,CMP_103,CH_06,CR_005,0.0,24077,2101
2025-08-30,CMP_104,CH_01,CR_007,1820.6,34131,1727
2025-08-30,CMP_104,CH_02,CR_007,5206.62,31553,1547
2025-08-30,CMP_104,CH_03,CR_001,162.76,20007,209
2025-08-30,CMP_104,CH_03,CR_003,2950.58,63487,3161
2025-08-30,CMP_104,CH_03,CR_005,966.57,7292,889
2025-08-30,CMP_104,CH_03,CR_006,577.54,43365,643
2025-08-30,CMP_104,CH_04,CR_005,1121.04,12804,1233
2025-08-30,CMP_104,CH_04,CR_006,211.84,3326,248
2025-08-30,CMP_104,CH_05,CR_002,0.0,25001,1690
2025-08-30,CMP_104,CH_06,CR_003,0.0,3986,378
2025-08-30,CMP_104,CH_06,CR_004,0.0,9519,297
2025-08-30,CMP_104,CH_06,CR_005,0.0,22182,1312
2025-08-30,CMP_104,CH_06,CR_006,0.0,1838,52
2025-08-30,CMP_105,CH_01,CR_007,1535.66,26748,1590
2025-08-30,CMP_105,CH_02,CR_007,4379.7300000000005,26497,1305
2025-08-30,CMP_105,CH_03,CR_001,294.5,3196,294
2025-08-30,CMP_105,CH_03,CR_002,3558.7200000000003,24297,3199
2025-08-30,CMP_105,CH_03,CR_003,147.89,1134,122
2025-08-30,CMP_105,CH_03,CR_006,1003.77,50608,1066
2025-08-30,CMP_105,CH_04,CR_001,342.66,2288,331
2025-08-30,CMP_105,CH_04,CR_002,272.05,3518,277
2025-08-30,CMP_105,CH_04,CR_005,877.71,19565,880
2025-08-30,CMP_105,CH_05,CR_002,0.0,11850,1158
2025-08-30,CMP_105,CH_05,CR_006,0.0,10362,996
2025-08-30,CMP_105,CH_06,CR_001,0.0,23278,1298
2025-08-30,CMP_105,CH_06,CR_004,0.0,17458,883
2025-08-30,CMP_105,CH_06,CR_006,0.0,16902,843
2025-08-31,CMP_101,CH_01,CR_007,1973.52,24120,2239
2025-08-31,CMP_101,CH_02,CR_007,5186.77,24382,1407
2025-08-31,CMP_101,CH_03,CR_001,171.13,930,127
2025-08-31,CMP_101,CH_03,CR_004,2685.3,46963,2841
2025-08-31,CMP_101,CH_03,CR_006,746.22,14284,860
2025-08-31,CMP_101,CH_04,CR_001,136.55,1292,147
2025-08-31,CMP_101,CH_04,CR_002,85.29,5631,83
2025-08-31,CMP_101,CH_04,CR_004,1702.8400000000001,44078,1615
2025-08-31,CMP_101,CH_05,CR_005,0.0,14079,670
2025-08-31,CMP_101,CH_06,CR_002,0.0,15005,789
2025-08-31,CMP_101,CH_06,CR_003,0.0,8499,713
2025-08-31,CMP_101,CH_06,CR_005,0.0,1604,125
2025-08-31,CMP_102,CH_01,CR_007,3689.18,76871,4961
2025-08-31,CMP_102,CH_02,CR_007,200.26,495,59
2025-08-31,CMP_102,CH_03,CR_002,1240.63,23654,1966
2025-08-31,CMP_102,CH_03,CR_003,425.87,9081,394
2025-08-31,CMP_102,CH_03,CR_005,1856.82,22852,1935
2025-08-31,CMP_102,CH_03,CR_006,1816.15,23323,1940
2025-08-31,CMP_102,CH_04,CR_001,1254.56,18358,1295
2025-08-31,CMP_102,CH_04,CR_002,1476.11,11211,1308
2025-08-31,CMP_102,CH_04,CR_003,1415.81,21734,3052
2025-08-31,CMP_102,CH_04,CR_005,380.39,5968,437
2025-08-31,CMP_102,CH_05,CR_001,0.0,14622,423
2025-08-31,CMP_102,CH_05,CR_003,0.0,22008,1707
2025-08-31,CMP_102,CH_05,CR_004,0.0,3746,272
2025-08-31,CMP_102,CH_05,CR_005,0.0,30513,1706
2025-08-31,CMP_102,CH_06,CR_001,0.0,16055,539
2025-08-31,CMP_102,CH_06,CR_002,0.0,1277,66
2025-08-31,CMP_102,CH_06,CR_004,0.0,45069,2163
2025-08-31,CMP_102,CH_06,CR_005,0.0,20044,1825
2025-08-31,CMP_102,CH_06,CR_006,0.0,5120,178
2025-08-31,CMP_103,CH_01,CR_007,2330.28,37619,2259
2025-08-31,CMP_103,CH_02,CR_007,3120.13,18738,855
2025-08-31,CMP_103,CH_03,CR_001,217.45,1844,261
2025-08-31,CMP_103,CH_03,CR_002,1426.88,23028,1515
2025-08-31,CMP_103,CH_03,CR_003,834.95,9721,899
2025-08-31,CMP_103,CH_04,CR_001,1465.45,13663,1673
2025-08-31,CMP_103,CH_04,CR_004,1307.03,7910,1167
2025-08-31,CMP_103,CH_04,CR_005,339.61,4618,355
2025-08-31,CMP_103,CH_05,CR_004,0.0,42385,3086
2025-08-31,CMP_103,CH_05,CR_006,0.0,5819,445
2025-08-31,CMP_103,CH_06,CR_001,0.0,18259,1645
2025-08-31,CMP_103,CH_06,CR_002,0.0,7433,614
2025-08-31,CMP_103,CH_06,CR_004,0.0,10136,571
2025-08-31,CMP_103,CH_06,CR_006,0.0,8145,631
2025-08-31,CMP_104,CH_01,CR_007,4329.6,83622,4525
2025-08-31,CMP_104,CH_02,CR_007,2739.99,14748,833
2025-08-31,CMP_104,CH_03,CR_002,434.88,6388,350
2025-08-31,CMP_104,CH_03,CR_003,1202.22,19348,1161
2025-08-31,CMP_104,CH_03,CR_004,531.43,9386,694
2025-08-31,CMP_104,CH_03,CR_005,457.27,2928,426
2025-08-31,CMP_104,CH_03,CR_006,1246.06,7670,1087
2025-08-31,CMP_104,CH_04,CR_001,398.07,5625,383
2025-08-31,CMP_104,CH_04,CR_003,948.94,16582,987
2025-08-31,CMP_104,CH_04,CR_004,983.23,17748,1237
2025-08-31,CMP_104,CH_04,CR_006,1114.83,34554,1067
2025-08-31,CMP_104,CH_05,CR_001,0.0,11728,469
2025-08-31,CMP_104,CH_05,CR_002,0.0,7504,291
2025-08-31,CMP_104,CH_05,CR_003,0.0,19076,1313
2025-08-31,CMP_104,CH_05,CR_005,0.0,12164,827
2025-08-31,CMP_104,CH_06,CR_003,0.0,35160,2679
2025-08-31,CMP_104,CH_06,CR_004,0.0,19122,721
2025-08-31,CMP_105,CH_01,CR_007,1494.46,56069,1941
2025-08-31,CMP_105,CH_02,CR_007,2652.45,7470,702
2025-08-31,CMP_105,CH_03,CR_003,267.9,22568,264
2025-08-31,CMP_105,CH_04,CR_001,338.33,5212,417
2025-08-31,CMP_105,CH_04,CR_003,2146.75,26175,2372
2025-08-31,CMP_105,CH_04,CR_004,564.09,3874,505
2025-08-31,CMP_105,CH_04,CR_006,1032.41,39997,1141
2025-08-31,CMP_105,CH_05,CR_003,0.0,14942,714
2025-08-31,CMP_105,CH_05,CR_004,0.0,8533,612
2025-08-31,CMP_105,CH_05,CR_006,0.0,2512,154
2025-08-31,CMP_105,CH_06,CR_001,0.0,15850,1271
2025-08-31,CMP_105,CH_06,CR_005,0.0,13958,1194
2025-09-01,CMP_101,CH_01,CR_007,2488.81,27907,2713
2025-09-01,CMP_101,CH_02,CR_007,1077.51,3300,279
2025-09-01,CMP_101,CH_03,CR_003,74.14,680,90
2025-09-01,CMP_101,CH_03,CR_005,198.44,2234,205
2025-09-01,CMP_101,CH_03,CR_006,383.1,4163,356
2025-09-01,CMP_101,CH_04,CR_001,1294.19,17205,1702
2025-09-01,CMP_101,CH_04,CR_002,227.68,7366,275
2025-09-01,CMP_101,CH_04,CR_006,295.61,2979,378
2025-09-01,CMP_101,CH_05,CR_001,0.0,5933,381
2025-09-01,CMP_101,CH_05,CR_002,0.0,14509,1177
2025-09-01,CMP_101,CH_06,CR_001,0.0,3719,304
2025-09-01,CMP_101,CH_06,CR_003,0.0,6791,328
2025-09-01,CMP_101,CH_06,CR_004,0.0,42103,2882
2025-09-01,CMP_101,CH_06,CR_006,0.0,19229,1399
2025-09-01,CMP_102,CH_01,CR_007,3258.76,58195,2681
2025-09-01,CMP_102,CH_02,CR_007,2628.64,9762,659
2025-09-01,CMP_102,CH_03,CR_003,677.16,23920,525
2025-09-01,CMP_102,CH_03,CR_004,482.16,4214,542
2025-09-01,CMP_102,CH_03,CR_005,1359.31,14227,1705
2025-09-01,CMP_102,CH_04,CR_001,4242.9,84938,4213
2025-09-01,CMP_102,CH_04,CR_002,1985.58,32092,1892
2025-09-01,CMP_102,CH_04,CR_003,682.04,8291,626
2025-09-01,CMP_102,CH_04,CR_005,328.16,3074,327
2025-09-01,CMP_102,CH_04,CR_006,357.51,8318,407
2025-09-01,CMP_102,CH_05,CR_001,0.0,34259,1906
2025-09-01,CMP_102,CH_05,CR_002,0.0,6044,556
2025-09-01,CMP_102,CH_06,CR_002,0.0,17479,1319
2025-09-01,CMP_102,CH_06,CR_004,0.0,7096,391
2025-09-01,CMP_103,CH_01,CR_007,1853.5700000000002,13170,1813
2025-09-01,CMP_103,CH_02,CR_007,3708.37,29210,961
2025-09-01,CMP_103,CH_03,CR_002,1244.22,16583,1082
2025-09-01,CMP_103,CH_03,CR_004,2054.96,27382,2149
2025-09-01,CMP_103,CH_04,CR_001,1756.13,27601,1579
2025-09-01,CMP_103,CH_04,CR_002,1352.87,24129,1759
2025-09-01,CMP_103,CH_04,CR_003,811.98,13343,605
2025-09-01,CMP_103,CH_04,CR_004,1336.76,12372,931
2025-09-01,CMP_103,CH_04,CR_006,949.87,12821,1783
2025-09-01,CMP_103,CH_05,CR_001,0.0,1208,60
2025-09-01,CMP_103,CH_05,CR_002,0.0,14058,641
2025-09-01,CMP_103,CH_05,CR_003,0.0,33060,2843
2025-09-01,CMP_103,CH_05,CR_005,0.0,21134,1393
2025-09-01,CMP_103,CH_05,CR_006,0.0,8032,426
2025-09-01,CMP_103,CH_06,CR_002,0.0,2332,117
2025-09-01,CMP_103,CH_06,CR_003,0.0,13096,644
2025-09-01,CMP_103,CH_06,CR_004,0.0,17368,1541
2025-09-01,CMP_103,CH_06,CR_005,0.0,12323,1010
2025-09-01,CMP_104,CH_01,CR_007,3392.56,82369,4392
2025-09-01,CMP_104,CH_02,CR_007,7281.63,30065,1837
2025-09-01,CMP_104,CH_03,CR_001,1311.6200000000001,23135,1882
2025-09-01,CMP_104,CH_03,CR_002,151.41,3464,148
2025-09-01,CMP_104,CH_03,CR_003,735.72,14701,1139
2025-09-01,CMP_104,CH_03,CR_004,50.03,411,42
2025-09-01,CMP_104,CH_03,CR_005,1348.92,10607,1444
2025-09-01,CMP_104,CH_03,CR_006,388.89,4688,515
2025-09-01,CMP_104,CH_04,CR_003,588.96,15185,623
2025-09-01,CMP_104,CH_05,CR_003,0.0,26587,1841
2025-09-01,CMP_104,CH_06,CR_001,0.0,11116,394
2025-09-01,CMP_104,CH_06,CR_002,0.0,2139,95
2025-09-01,CMP_104,CH_06,CR_003,0.0,6060,484
2025-09-01,CMP_104,CH_06,CR_006,0.0,10307,997
2025-09-01,CMP_105,CH_01,CR_007,3756.15,141251,3235
2025-09-01,CMP_105,CH_02,CR_007,2403.51,12316,756
